step,train_loss,val_loss,lr,grad_norm
129200,0.112010,,1.00e-04,0.4366
129300,0.146481,,1.00e-04,0.4327
129400,0.110749,,1.00e-04,0.4130
129500,0.133498,,1.00e-04,0.3868
129600,0.116279,,1.00e-04,0.4255
129700,0.196297,,1.00e-04,0.2997
129800,0.154933,,1.00e-04,0.3633
129900,0.182341,,1.00e-04,0.3044
130000,0.133676,,1.00e-04,0.4301
130000,,0.136728,,
130100,0.113628,,1.00e-04,0.3965
130200,0.108004,,1.00e-04,0.5180
130300,0.102410,,1.00e-04,0.3703
130400,0.132570,,1.00e-04,0.4088
130500,0.149253,,1.00e-04,0.4304
130600,0.143607,,1.00e-04,0.3412
130700,0.115054,,1.00e-04,0.3883
130800,0.127707,,1.00e-04,0.4302
130900,0.110516,,1.00e-04,0.4387
131000,0.146216,,1.00e-04,0.4168
131100,0.108753,,1.00e-04,0.3363
131200,0.083193,,1.00e-04,0.4562
131300,0.130246,,1.00e-04,0.3278
131400,0.110165,,1.00e-04,0.5050
131500,0.143056,,1.00e-04,0.4450
131600,0.129478,,1.00e-04,0.3817
131700,0.094132,,1.00e-04,0.4906
131800,0.103001,,1.00e-04,0.3970
131900,0.104710,,1.00e-04,0.4933
132000,0.116006,,1.00e-04,0.3873
132000,,0.137745,,
132100,0.116815,,1.00e-04,0.4624
132200,0.102721,,1.00e-04,0.4091
132300,0.158469,,1.00e-04,0.4076
132400,0.147874,,1.00e-04,0.3411
132500,0.168255,,1.00e-04,0.3170
132600,0.127567,,1.00e-04,0.4479
132700,0.161973,,1.00e-04,0.3329
132800,0.168989,,1.00e-04,0.4350
132900,0.166342,,1.00e-04,0.3876
133000,0.121225,,1.00e-04,0.4470
133100,0.134614,,1.00e-04,0.3333
133200,0.101396,,1.00e-04,0.3780
133300,0.108328,,1.00e-04,0.4283
133400,0.121101,,1.00e-04,0.5149
133500,0.116474,,1.00e-04,0.4382
133600,0.114104,,1.00e-04,0.3147
133700,0.123560,,1.00e-04,0.3556
133800,0.114427,,1.00e-04,0.4837
133900,0.163946,,1.00e-04,0.3883
134000,0.160878,,1.00e-04,0.3653
134000,,0.129697,,
134100,0.132824,,1.00e-04,0.3660
134200,0.118472,,1.00e-04,0.4669
134300,0.125177,,1.00e-04,0.3628
134400,0.152202,,1.00e-04,0.3416
134500,0.116701,,1.00e-04,0.4301
134600,0.106466,,1.00e-04,0.3573
134700,0.124054,,1.00e-04,0.4970
134800,0.128019,,1.00e-04,0.3910
134900,0.142255,,1.00e-04,0.3577
135000,0.138680,,1.00e-04,0.4020
135100,0.112742,,1.00e-04,0.5340
135200,0.115853,,1.00e-04,0.3926
135300,0.111848,,1.00e-04,0.4217
135400,0.126574,,1.00e-04,0.3801
135500,0.153111,,1.00e-04,0.4297
135600,0.125722,,1.00e-04,0.4321
135700,0.095190,,1.00e-04,0.4909
135800,0.163201,,1.00e-04,0.4052
135900,0.156820,,1.00e-04,0.3842
136000,0.115551,,1.00e-04,0.5032
136000,,0.129519,,
136100,0.127002,,1.00e-04,0.4516
136200,0.114648,,1.00e-04,0.4356
136300,0.110518,,1.00e-04,0.3937
136400,0.165361,,1.00e-04,0.3726
136500,0.153506,,1.00e-04,0.5125
136600,0.102225,,1.00e-04,0.5303
136700,0.170102,,1.00e-04,0.4477
136800,0.144834,,1.00e-04,0.3841
136900,0.138847,,1.00e-04,0.5146
137000,0.114478,,1.00e-04,0.3823
137100,0.158460,,1.00e-04,0.4115
137200,0.135788,,1.00e-04,0.4285
137300,0.109676,,1.00e-04,0.4908
137400,0.141943,,1.00e-04,0.3571
137500,0.106264,,1.00e-04,0.4742
137600,0.109717,,1.00e-04,0.3863
137700,0.112674,,1.00e-04,0.3615
137800,0.121876,,1.00e-04,0.4347
137900,0.126549,,1.00e-04,0.3972
138000,0.109259,,1.00e-04,0.3658
138000,,0.136090,,
138100,0.122213,,1.00e-04,0.3762
138200,0.099429,,1.00e-04,0.4055
138300,0.097561,,1.00e-04,0.4542
138400,0.128065,,1.00e-04,0.5063
138500,0.139182,,1.00e-04,0.4123
138600,0.091960,,1.00e-04,0.4028
138700,0.150770,,1.00e-04,0.3692
138800,0.107747,,1.00e-04,0.4120
138900,0.133611,,1.00e-04,0.3302
139000,0.156893,,1.00e-04,0.3606
139100,0.146546,,1.00e-04,0.4510
139200,0.140095,,1.00e-04,0.2981
139300,0.101304,,1.00e-04,0.4817
139400,0.110650,,1.00e-04,0.4926
139500,0.118730,,1.00e-04,0.4872
139600,0.134532,,1.00e-04,0.3892
139700,0.167300,,1.00e-04,0.3513
139800,0.155116,,1.00e-04,0.3207
139900,0.097452,,1.00e-04,0.3700
140000,0.093160,,1.00e-04,0.4435
140000,,0.131259,,
140100,0.124958,,1.00e-04,0.3724
140200,0.133557,,1.00e-04,0.3578
140300,0.135048,,1.00e-04,0.3456
140400,0.155593,,1.00e-04,0.2881
140500,0.111911,,1.00e-04,0.3444
140600,0.123574,,1.00e-04,0.4098
140700,0.146193,,1.00e-04,0.3353
140800,0.144842,,1.00e-04,0.4556
140900,0.125759,,1.00e-04,0.4853
141000,0.089901,,1.00e-04,0.4923
141100,0.150286,,1.00e-04,0.5106
141200,0.116595,,1.00e-04,0.3801
141300,0.128596,,1.00e-04,0.3745
141400,0.178023,,1.00e-04,0.2690
141500,0.108677,,1.00e-04,0.4341
141600,0.123605,,1.00e-04,0.4046
141700,0.137747,,1.00e-04,0.4034
141800,0.164193,,1.00e-04,0.3224
141900,0.132344,,1.00e-04,0.4347
142000,0.137340,,1.00e-04,0.5193
142000,,0.133976,,
142100,0.106020,,1.00e-04,0.5024
142200,0.140415,,1.00e-04,0.4368
142300,0.126521,,1.00e-04,0.4378
142400,0.125803,,1.00e-04,0.4238
142500,0.109099,,1.00e-04,0.5008
142600,0.135950,,1.00e-04,0.4171
142700,0.089252,,1.00e-04,0.4452
142800,0.106075,,1.00e-04,0.4421
142900,0.152300,,1.00e-04,0.3899
143000,0.116563,,1.00e-04,0.3893
143100,0.123731,,1.00e-04,0.3963
143200,0.149506,,1.00e-04,0.4095
143300,0.129249,,1.00e-04,0.5790
143400,0.121653,,1.00e-04,0.5681
143500,0.125195,,1.00e-04,0.4752
143600,0.106502,,1.00e-04,0.3721
143700,0.087619,,1.00e-04,0.4900
143800,0.141310,,1.00e-04,0.4240
143900,0.162837,,1.00e-04,0.3255
144000,0.138665,,1.00e-04,0.4562
144000,,0.140608,,
144100,0.125758,,1.00e-04,0.4403
144200,0.172543,,1.00e-04,0.3913
144300,0.118053,,1.00e-04,0.3634
144400,0.162018,,1.00e-04,0.3559
144500,0.109560,,1.00e-04,0.3794
144600,0.131996,,1.00e-04,0.3608
144700,0.085266,,1.00e-04,0.4519
144800,0.141093,,1.00e-04,0.3634
144900,0.125600,,1.00e-04,0.4310
145000,0.113460,,1.00e-04,0.5660
145100,0.152854,,1.00e-04,0.3728
145200,0.105954,,1.00e-04,0.4923
145300,0.211239,,1.00e-04,0.3164
145400,0.164291,,1.00e-04,0.4181
145500,0.160803,,1.00e-04,0.3521
145600,0.133039,,1.00e-04,0.3802
145700,0.133201,,1.00e-04,0.5132
145800,0.133685,,1.00e-04,0.4129
145900,0.100712,,1.00e-04,0.3898
146000,0.126421,,1.00e-04,0.4491
146000,,0.131906,,
146100,0.117763,,1.00e-04,0.4127
146200,0.089442,,1.00e-04,0.4820
146300,0.133491,,1.00e-04,0.4447
146400,0.123699,,1.00e-04,0.4064
146500,0.203318,,1.00e-04,0.2287
146600,0.142927,,1.00e-04,0.4284
146700,0.126393,,1.00e-04,0.4803
146800,0.109676,,1.00e-04,0.4121
146900,0.181214,,1.00e-04,0.3474
147000,0.116356,,1.00e-04,0.4011
147100,0.149074,,1.00e-04,0.4668
147200,0.168286,,1.00e-04,0.2773
147300,0.122927,,1.00e-04,0.3400
147400,0.131348,,1.00e-04,0.3379
147500,0.132114,,1.00e-04,0.3063
147600,0.130589,,1.00e-04,0.3385
147700,0.137472,,1.00e-04,0.4821
147800,0.156373,,1.00e-04,0.3595
147900,0.100188,,1.00e-04,0.6041
148000,0.131191,,1.00e-04,0.3871
148000,,0.137423,,
148100,0.124423,,1.00e-04,0.5381
148200,0.116414,,1.00e-04,0.4202
148300,0.189879,,1.00e-04,0.3550
148400,0.116184,,1.00e-04,0.4083
148500,0.161628,,1.00e-04,0.3616
148600,0.110266,,1.00e-04,0.3910
148700,0.130710,,1.00e-04,0.3110
148800,0.096911,,1.00e-04,0.4363
148900,0.122536,,1.00e-04,0.4530
149000,0.184933,,1.00e-04,0.3594
149100,0.139167,,1.00e-04,0.3395
149200,0.112526,,1.00e-04,0.4399
149300,0.134067,,1.00e-04,0.4537
149400,0.122255,,1.00e-04,0.4342
149500,0.113915,,1.00e-04,0.4140
149600,0.108861,,1.00e-04,0.3790
149700,0.148701,,1.00e-04,0.3579
149800,0.148003,,1.00e-04,0.4275
149900,0.090635,,1.00e-04,0.6357
150000,0.168336,,1.00e-04,0.3692
150000,,0.138833,,
150100,0.125676,,1.00e-04,0.4767
150200,0.109861,,1.00e-04,0.5169
150300,0.105712,,1.00e-04,0.4656
150400,0.147324,,1.00e-04,0.3229
150500,0.135991,,1.00e-04,0.3185
150600,0.106090,,1.00e-04,0.5115
150700,0.128403,,1.00e-04,0.4076
150800,0.109000,,1.00e-04,0.4637
150900,0.134792,,1.00e-04,0.4398
151000,0.090843,,1.00e-04,0.5636
151100,0.106302,,1.00e-04,0.3671
151200,0.143715,,1.00e-04,0.3730
151300,0.132625,,1.00e-04,0.3926
151400,0.141072,,1.00e-04,0.4529
151500,0.102384,,1.00e-04,0.3656
151600,0.134126,,1.00e-04,0.4100
151700,0.116449,,1.00e-04,0.3422
151800,0.137501,,1.00e-04,0.4173
151900,0.146919,,1.00e-04,0.3561
152000,0.142555,,1.00e-04,0.4622
152000,,0.135391,,
152100,0.166702,,1.00e-04,0.3872
152200,0.110112,,1.00e-04,0.5517
152300,0.093475,,1.00e-04,0.4533
152400,0.175634,,1.00e-04,0.2885
152500,0.100958,,1.00e-04,0.4346
152600,0.153152,,1.00e-04,0.3457
152700,0.128596,,1.00e-04,0.3479
152800,0.151804,,1.00e-04,0.3598
152900,0.150568,,1.00e-04,0.4552
153000,0.136737,,1.00e-04,0.3753
153100,0.134805,,1.00e-04,0.4124
153200,0.121398,,1.00e-04,0.4463
153300,0.121707,,1.00e-04,0.3373
153400,0.124541,,1.00e-04,0.4479
153500,0.176683,,1.00e-04,0.3934
153600,0.141856,,1.00e-04,0.3555
153700,0.137203,,1.00e-04,0.4012
153800,0.122767,,1.00e-04,0.4419
153900,0.115083,,1.00e-04,0.4339
154000,0.123619,,1.00e-04,0.4435
154000,,0.128135,,
154100,0.141500,,1.00e-04,0.4119
154200,0.135972,,1.00e-04,0.3577
154300,0.148503,,1.00e-04,0.3862
154400,0.129886,,1.00e-04,0.3583
154500,0.149149,,1.00e-04,0.3715
154600,0.136021,,1.00e-04,0.4710
154700,0.119486,,1.00e-04,0.4321
154800,0.105574,,1.00e-04,0.4486
154900,0.132896,,1.00e-04,0.4446
155000,0.178873,,1.00e-04,0.3635
155100,0.138350,,1.00e-04,0.4520
155200,0.094135,,1.00e-04,0.4217
155300,0.133709,,1.00e-04,0.3472
155400,0.124017,,1.00e-04,0.5014
155500,0.098454,,1.00e-04,0.4236
155600,0.140035,,1.00e-04,0.4264
155700,0.102682,,1.00e-04,0.5179
155800,0.192351,,1.00e-04,0.3562
155900,0.124681,,1.00e-04,0.3993
156000,0.200979,,1.00e-04,0.2910
156000,,0.130708,,
156100,0.088891,,1.00e-04,0.4804
156200,0.137067,,1.00e-04,0.3752
156300,0.138583,,1.00e-04,0.4022
156400,0.143722,,1.00e-04,0.3903
156500,0.130211,,1.00e-04,0.4513
156600,0.085121,,1.00e-04,0.5517
156700,0.116806,,1.00e-04,0.4141
156800,0.140487,,1.00e-04,0.4131
156900,0.122006,,1.00e-04,0.3470
157000,0.137173,,1.00e-04,0.3941
157100,0.127823,,1.00e-04,0.3858
157200,0.144825,,1.00e-04,0.5178
157300,0.108158,,1.00e-04,0.4304
157400,0.130568,,1.00e-04,0.3927
157500,0.156989,,1.00e-04,0.3861
157600,0.164441,,1.00e-04,0.4407
157700,0.117930,,1.00e-04,0.4911
157800,0.151821,,1.00e-04,0.3771
157900,0.144836,,1.00e-04,0.3805
158000,0.108023,,1.00e-04,0.5226
158000,,0.125688,,
158100,0.119071,,1.00e-04,0.3876
158200,0.164458,,1.00e-04,0.2821
158300,0.107423,,1.00e-04,0.4477
158400,0.117695,,1.00e-04,0.4407
158500,0.092167,,1.00e-04,0.4311
158600,0.145560,,1.00e-04,0.4737
158700,0.154660,,1.00e-04,0.4245
158800,0.148458,,1.00e-04,0.3292
158900,0.105008,,1.00e-04,0.4445
159000,0.109703,,1.00e-04,0.4538
159100,0.132256,,1.00e-04,0.4026
159200,0.135424,,1.00e-04,0.3530
159300,0.133399,,1.00e-04,0.4367
159400,0.152779,,1.00e-04,0.3452
159500,0.138025,,1.00e-04,0.3760
159600,0.117312,,1.00e-04,0.5201
159700,0.150699,,1.00e-04,0.4770
159800,0.110589,,1.00e-04,0.4633
159900,0.096116,,1.00e-04,0.3970
160000,0.164117,,1.00e-04,0.3511
160000,,0.132405,,
160100,0.110856,,1.00e-04,0.3980
160200,0.125842,,1.00e-04,0.4869
160300,0.143144,,1.00e-04,0.3741
160400,0.127772,,1.00e-04,0.5697
160500,0.093092,,1.00e-04,0.4475
160600,0.172598,,1.00e-04,0.4144
160700,0.123865,,1.00e-04,0.4004
160800,0.130799,,1.00e-04,0.5158
160900,0.136472,,1.00e-04,0.3771
161000,0.084906,,1.00e-04,0.5033
161100,0.136153,,1.00e-04,0.3762
161200,0.102754,,1.00e-04,0.4190
161300,0.082372,,1.00e-04,0.4671
161400,0.128499,,1.00e-04,0.4919
161500,0.115879,,1.00e-04,0.4121
161600,0.117005,,1.00e-04,0.3731
161700,0.094277,,1.00e-04,0.5032
161800,0.113984,,1.00e-04,0.3665
161900,0.122671,,1.00e-04,0.3332
162000,0.133740,,1.00e-04,0.4247
162000,,0.132703,,
162100,0.157915,,1.00e-04,0.3573
162200,0.115577,,1.00e-04,0.4856
162300,0.114080,,1.00e-04,0.3583
162400,0.090615,,1.00e-04,0.4421
162500,0.096821,,1.00e-04,0.5283
162600,0.137813,,1.00e-04,0.3787
162700,0.084337,,1.00e-04,0.4914
162800,0.122656,,1.00e-04,0.4081
162900,0.163482,,1.00e-04,0.3675
163000,0.182454,,1.00e-04,0.3337
163100,0.105482,,1.00e-04,0.4296
163200,0.117645,,1.00e-04,0.3362
163300,0.118125,,1.00e-04,0.4078
163400,0.160873,,1.00e-04,0.3454
163500,0.090215,,1.00e-04,0.6260
163600,0.122680,,1.00e-04,0.5666
163700,0.123953,,1.00e-04,0.3139
163800,0.127414,,1.00e-04,0.4632
163900,0.105749,,1.00e-04,0.4973
164000,0.108751,,1.00e-04,0.4758
164000,,0.138729,,
164100,0.125399,,1.00e-04,0.4439
164200,0.117497,,1.00e-04,0.3781
164300,0.126971,,1.00e-04,0.4752
164400,0.128943,,1.00e-04,0.4797
164500,0.141381,,1.00e-04,0.3134
164600,0.099242,,1.00e-04,0.4704
164700,0.162797,,1.00e-04,0.4229
164800,0.135744,,1.00e-04,0.4123
164900,0.157070,,1.00e-04,0.3124
165000,0.107010,,1.00e-04,0.4767
165100,0.120234,,1.00e-04,0.4106
165200,0.122909,,1.00e-04,0.4035
165300,0.104994,,1.00e-04,0.4446
165400,0.100851,,1.00e-04,0.4097
165500,0.120393,,1.00e-04,0.3569
165600,0.185514,,1.00e-04,0.3601
165700,0.105666,,1.00e-04,0.4698
165800,0.129152,,1.00e-04,0.3414
165900,0.120449,,1.00e-04,0.4513
166000,0.123007,,1.00e-04,0.3769
166000,,0.131728,,
166100,0.150359,,1.00e-04,0.4326
166200,0.091491,,1.00e-04,0.5120
166300,0.129968,,1.00e-04,0.5181
166400,0.085867,,1.00e-04,0.4866
166500,0.123397,,1.00e-04,0.4367
166600,0.161382,,1.00e-04,0.4247
166700,0.144517,,1.00e-04,0.4382
166800,0.183189,,1.00e-04,0.3415
166900,0.119067,,1.00e-04,0.3992
167000,0.110717,,1.00e-04,0.3647
167100,0.106689,,1.00e-04,0.4192
167200,0.124066,,1.00e-04,0.4040
167300,0.117250,,1.00e-04,0.3556
167400,0.133359,,1.00e-04,0.4198
167500,0.205087,,1.00e-04,0.3890
167600,0.086795,,1.00e-04,0.4362
167700,0.111936,,1.00e-04,0.4055
167800,0.120461,,1.00e-04,0.4456
167900,0.110364,,1.00e-04,0.4820
168000,0.174049,,1.00e-04,0.4190
168000,,0.135721,,
168100,0.151801,,1.00e-04,0.5201
168200,0.124511,,1.00e-04,0.4271
168300,0.124675,,1.00e-04,0.4585
168400,0.142001,,1.00e-04,0.4045
168500,0.140240,,1.00e-04,0.3691
168600,0.160856,,1.00e-04,0.4339
168700,0.115322,,1.00e-04,0.4721
168800,0.163274,,1.00e-04,0.3674
168900,0.144871,,1.00e-04,0.3299
169000,0.129259,,1.00e-04,0.3280
169100,0.090534,,1.00e-04,0.4921
169200,0.137495,,1.00e-04,0.4465
169300,0.135828,,1.00e-04,0.5339
169400,0.148455,,1.00e-04,0.5245
169500,0.134297,,1.00e-04,0.4068
169600,0.132474,,1.00e-04,0.4258
169700,0.141793,,1.00e-04,0.3992
169800,0.122259,,1.00e-04,0.4476
169900,0.136988,,1.00e-04,0.4376
170000,0.104211,,1.00e-04,0.4604
170000,,0.137658,,
170100,0.146281,,1.00e-04,0.4743
170200,0.115956,,1.00e-04,0.4568
170300,0.145013,,1.00e-04,0.3587
170400,0.099103,,1.00e-04,0.3596
170500,0.083539,,1.00e-04,0.5047
170600,0.094547,,1.00e-04,0.4426
170700,0.137674,,1.00e-04,0.4428
170800,0.131291,,1.00e-04,0.4383
170900,0.104362,,1.00e-04,0.4407
171000,0.147091,,1.00e-04,0.3032
171100,0.122915,,1.00e-04,0.4446
171200,0.112914,,1.00e-04,0.4679
171300,0.123673,,1.00e-04,0.4375
171400,0.137906,,1.00e-04,0.4143
171500,0.099560,,1.00e-04,0.5018
171600,0.119796,,1.00e-04,0.6013
171700,0.138360,,1.00e-04,0.4113
171800,0.110238,,1.00e-04,0.3933
171900,0.141627,,1.00e-04,0.3510
172000,0.128974,,1.00e-04,0.4827
172000,,0.140010,,
172100,0.107910,,1.00e-04,0.5972
172200,0.134361,,1.00e-04,0.3596
172300,0.121859,,1.00e-04,0.5695
172400,0.149675,,1.00e-04,0.2795
172500,0.146316,,1.00e-04,0.3840
172600,0.130077,,1.00e-04,0.3574
172700,0.130162,,1.00e-04,0.4252
172800,0.128289,,1.00e-04,0.3451
172900,0.109811,,1.00e-04,0.4308
173000,0.075226,,1.00e-04,0.4344
173100,0.191090,,1.00e-04,0.4813
173200,0.116037,,1.00e-04,0.4683
173300,0.089832,,1.00e-04,0.5149
173400,0.167121,,1.00e-04,0.2903
173500,0.101029,,1.00e-04,0.5660
173600,0.126336,,1.00e-04,0.4607
173700,0.113330,,1.00e-04,0.5135
173800,0.133740,,1.00e-04,0.4164
173900,0.158466,,1.00e-04,0.3853
174000,0.131524,,1.00e-04,0.2798
174000,,0.131280,,
174100,0.122631,,1.00e-04,0.3977
174200,0.128666,,1.00e-04,0.4617
174300,0.121638,,1.00e-04,0.4848
174400,0.195276,,1.00e-04,0.3057
174500,0.131537,,1.00e-04,0.4483
174600,0.142176,,1.00e-04,0.4157
174700,0.125149,,1.00e-04,0.4031
174800,0.129280,,1.00e-04,0.4658
174900,0.130832,,1.00e-04,0.3999
175000,0.095883,,1.00e-04,0.3959
175100,0.136553,,9.99e-05,0.4060
175200,0.107516,,9.98e-05,0.4412
175300,0.145341,,9.96e-05,0.4431
175400,0.092856,,9.95e-05,0.5003
175500,0.103353,,9.94e-05,0.3448
175600,0.111795,,9.93e-05,0.3620
175700,0.132487,,9.92e-05,0.4441
175800,0.140032,,9.90e-05,0.4212
175900,0.102482,,9.89e-05,0.4323
176000,0.119107,,9.88e-05,0.3771
176000,,0.134901,,
176100,0.106527,,9.87e-05,0.3979
176200,0.150255,,9.86e-05,0.4599
176300,0.151219,,9.84e-05,0.3655
176400,0.105450,,9.83e-05,0.3524
176500,0.093680,,9.82e-05,0.4992
176600,0.133695,,9.81e-05,0.4022
176700,0.149692,,9.80e-05,0.4260
176800,0.126273,,9.78e-05,0.3610
176900,0.121843,,9.77e-05,0.4391
177000,0.154980,,9.76e-05,0.3761
177100,0.109605,,9.75e-05,0.5511
177200,0.104629,,9.74e-05,0.4222
177300,0.122240,,9.72e-05,0.4185
177400,0.142676,,9.71e-05,0.3881
177500,0.111254,,9.70e-05,0.5746
177600,0.100724,,9.69e-05,0.3896
177700,0.146508,,9.68e-05,0.4957
177800,0.124678,,9.66e-05,0.3288
177900,0.125688,,9.65e-05,0.4890
178000,0.128255,,9.64e-05,0.4640
178000,,0.141984,,
178100,0.117642,,9.63e-05,0.4189
178200,0.111446,,9.62e-05,0.3990
178300,0.107247,,9.60e-05,0.4517
178400,0.100571,,9.59e-05,0.3462
178500,0.105784,,9.58e-05,0.4210
178600,0.117115,,9.57e-05,0.3407
178700,0.155267,,9.56e-05,0.4442
178800,0.128727,,9.54e-05,0.4473
178900,0.152316,,9.53e-05,0.4648
179000,0.118594,,9.52e-05,0.4342
179100,0.144646,,9.51e-05,0.3369
179200,0.150876,,9.50e-05,0.4687
179300,0.077973,,9.48e-05,0.4450
179400,0.157465,,9.47e-05,0.3727
179500,0.136156,,9.46e-05,0.4042
179600,0.105062,,9.45e-05,0.4225
179700,0.113049,,9.44e-05,0.4032
179800,0.137419,,9.42e-05,0.3825
179900,0.152406,,9.41e-05,0.3219
180000,0.113143,,9.40e-05,0.4613
180000,,0.132476,,
180100,0.098988,,9.39e-05,0.5297
180200,0.108372,,9.38e-05,0.3634
180300,0.112819,,9.36e-05,0.5200
180400,0.158517,,9.35e-05,0.3833
180500,0.110252,,9.34e-05,0.4575
180600,0.137150,,9.33e-05,0.4668
180700,0.119633,,9.32e-05,0.3629
180800,0.156224,,9.30e-05,0.3507
180900,0.113602,,9.29e-05,0.4033
181000,0.138105,,9.28e-05,0.3551
181100,0.111876,,9.27e-05,0.4075
181200,0.160778,,9.26e-05,0.2925
181300,0.101217,,9.24e-05,0.6408
181400,0.138124,,9.23e-05,0.3452
181500,0.140259,,9.22e-05,0.3616
181600,0.098427,,9.21e-05,0.4713
181700,0.130804,,9.20e-05,0.3465
181800,0.125039,,9.18e-05,0.3267
181900,0.150831,,9.17e-05,0.3396
182000,0.110336,,9.16e-05,0.4385
182000,,0.131419,,
182100,0.132677,,9.15e-05,0.4451
182200,0.135605,,9.14e-05,0.4029
182300,0.109025,,9.12e-05,0.5467
182400,0.160085,,9.11e-05,0.3462
182500,0.132309,,9.10e-05,0.3468
182600,0.156618,,9.09e-05,0.3864
182700,0.125763,,9.08e-05,0.5290
182800,0.133859,,9.06e-05,0.4079
182900,0.118115,,9.05e-05,0.5664
183000,0.126232,,9.04e-05,0.4191
183100,0.111813,,9.03e-05,0.4767
183200,0.150714,,9.02e-05,0.4848
183300,0.119507,,9.00e-05,0.3364
183400,0.113004,,8.99e-05,0.4218
183500,0.136764,,8.98e-05,0.3466
183600,0.203302,,8.97e-05,0.3320
183700,0.135526,,8.96e-05,0.4365
183800,0.095966,,8.94e-05,0.4956
183900,0.140045,,8.93e-05,0.4720
184000,0.141972,,8.92e-05,0.3377
184000,,0.132741,,
184100,0.126952,,8.91e-05,0.4083
184200,0.140357,,8.90e-05,0.4011
184300,0.154402,,8.88e-05,0.3415
184400,0.112617,,8.87e-05,0.3755
184500,0.123462,,8.86e-05,0.4624
184600,0.142551,,8.85e-05,0.3712
184700,0.113519,,8.84e-05,0.3438
184800,0.091440,,8.82e-05,0.4873
184900,0.149623,,8.81e-05,0.3335
185000,0.131137,,8.80e-05,0.4480
185100,0.153569,,8.79e-05,0.3814
185200,0.112965,,8.78e-05,0.4658
185300,0.120236,,8.76e-05,0.3805
185400,0.102982,,8.75e-05,0.3703
185500,0.123476,,8.74e-05,0.4465
185600,0.099933,,8.73e-05,0.4204
185700,0.127319,,8.72e-05,0.4534
185800,0.094481,,8.70e-05,0.4415
185900,0.118936,,8.69e-05,0.4823
186000,0.121368,,8.68e-05,0.4726
186000,,0.124029,,
186100,0.124838,,8.67e-05,0.4127
186200,0.107320,,8.66e-05,0.4546
186300,0.138994,,8.64e-05,0.4490
186400,0.127867,,8.63e-05,0.3763
186500,0.124921,,8.62e-05,0.3561
186600,0.085560,,8.61e-05,0.4385
186700,0.175281,,8.60e-05,0.3551
186800,0.115244,,8.58e-05,0.3895
186900,0.130752,,8.57e-05,0.4118
187000,0.132411,,8.56e-05,0.4572
187100,0.150564,,8.55e-05,0.3226
187200,0.125144,,8.54e-05,0.4110
187300,0.100811,,8.52e-05,0.4245
187400,0.077540,,8.51e-05,0.4690
187500,0.115711,,8.50e-05,0.3578
187600,0.135302,,8.49e-05,0.2982
187700,0.145180,,8.48e-05,0.4085
187800,0.126942,,8.46e-05,0.3953
187900,0.132217,,8.45e-05,0.4027
188000,0.128827,,8.44e-05,0.3961
188000,,0.131774,,
188100,0.133168,,8.43e-05,0.3861
188200,0.130362,,8.42e-05,0.3748
188300,0.123423,,8.40e-05,0.4546
188400,0.169930,,8.39e-05,0.3080
188500,0.152822,,8.38e-05,0.4116
188600,0.113988,,8.37e-05,0.3724
188700,0.118249,,8.36e-05,0.4863
188800,0.173441,,8.34e-05,0.4314
188900,0.123339,,8.33e-05,0.3335
189000,0.111753,,8.32e-05,0.3628
189100,0.112432,,8.31e-05,0.4689
189200,0.110026,,8.30e-05,0.3648
189300,0.145846,,8.28e-05,0.3208
189400,0.150678,,8.27e-05,0.3201
189500,0.091484,,8.26e-05,0.4405
189600,0.150612,,8.25e-05,0.3347
189700,0.115147,,8.24e-05,0.4464
189800,0.122121,,8.22e-05,0.3274
189900,0.109131,,8.21e-05,0.4510
190000,0.130849,,8.20e-05,0.3873
190000,,0.133719,,
190100,0.117925,,8.19e-05,0.4682
190200,0.156434,,8.18e-05,0.3494
190300,0.114555,,8.16e-05,0.4428
190400,0.157302,,8.15e-05,0.3242
190500,0.142393,,8.14e-05,0.4115
190600,0.140010,,8.13e-05,0.3877
190700,0.085256,,8.12e-05,0.3790
190800,0.087885,,8.10e-05,0.4240
190900,0.083766,,8.09e-05,0.5283
191000,0.097886,,8.08e-05,0.3845
191100,0.127104,,8.07e-05,0.4840
191200,0.156414,,8.06e-05,0.4802
191300,0.138855,,8.04e-05,0.2945
191400,0.114063,,8.03e-05,0.4612
191500,0.144953,,8.02e-05,0.3540
191600,0.112823,,8.01e-05,0.3976
191700,0.191239,,8.00e-05,0.3481
191800,0.100066,,7.98e-05,0.4279
191900,0.127392,,7.97e-05,0.3509
192000,0.120325,,7.96e-05,0.4224
192000,,0.130007,,
192100,0.089125,,7.95e-05,0.4046
192200,0.144265,,7.94e-05,0.3752
192300,0.100277,,7.92e-05,0.5042
192400,0.138661,,7.91e-05,0.4277
192500,0.116632,,7.90e-05,0.3115
192600,0.110618,,7.89e-05,0.4485
192700,0.100216,,7.88e-05,0.4244
192800,0.109101,,7.86e-05,0.4614
192900,0.138056,,7.85e-05,0.3727
193000,0.163206,,7.84e-05,0.3544
193100,0.143420,,7.83e-05,0.4367
193200,0.124105,,7.82e-05,0.4587
193300,0.140056,,7.80e-05,0.3752
193400,0.115378,,7.79e-05,0.4379
193500,0.142094,,7.78e-05,0.3634
193600,0.117086,,7.77e-05,0.4769
193700,0.140747,,7.76e-05,0.4898
193800,0.136942,,7.74e-05,0.3817
193900,0.114824,,7.73e-05,0.3796
